movie_id,genre_id
13820,53
18079,80
18079,18
18079,53
127918,99
17113,18
129139,35
129139,10749
507,28
507,80
507,18
507,53
4012,18
14054,18
14054,10749
323271,53
323271,28
323271,27
10972,27
10972,9648
13066,35
13066,10749
66025,18
11908,35
11908,27
3082,18
3082,35
39541,18
39541,10751
39541,35
1961,35
1961,27
51820,35
291362,35
30082,18
30082,10749
72913,18
72913,36
72913,10752
23963,27
23963,9648
23963,878
29406,18
361505,10749
361505,35
361505,18
104755,27
104755,53
253306,27
253306,35
253306,53
29595,99
46729,35
46729,18
46729,14
46729,10749
46729,878
294600,18
294600,35
137347,35
137347,18
290370,878
426469,35
426469,10751
426469,18
356841,53
356841,28
356841,80
301325,18
301325,9648
301325,27
301325,53
347755,28
347755,27
347755,53
408,14
408,16
408,10751
44413,18
44413,10769
39209,37
48463,12
48463,35
48463,27
394047,18
312791,27
312791,53
266034,18
266034,80
266034,53
280381,53
280381,27
2661,10751
2661,12
2661,35
2661,878
2661,80
100,35
100,80
218500,37
309,18
27845,35
27845,18
25784,18
52790,18
100275,27
100275,35
295914,18
295914,28
42033,878
19187,28
19187,35
46415,35
46415,10749
38570,35
27588,18
27588,27
27588,10749
223,18
223,9648
9725,27
9725,53
28580,18
23730,27
23730,878
84197,18
46256,12
46256,16
46256,35
46256,10751
19997,80
19997,18
19997,53
43266,18
278316,53
278316,35
278316,10749
1412,18
176,27
176,9648
176,80
39939,35
39939,80
39939,9648
215924,35
215924,18
480,35
480,18
480,10749
14295,18
14295,10749
11219,35
11219,9648
11219,53
20770,35
176124,18
500,80
500,53
60400,18
60400,10751
60400,14
429,37
310569,18
98369,18
98369,35
114065,35
114065,10402
89750,99
49951,35
86331,18
86331,10749
355629,18
355629,35
16433,80
16433,35
16433,18
16433,12
15544,35
43884,28
43884,12
43884,18
43884,10752
107315,53
107315,27
13064,28
13064,12
13064,35
59917,28
59917,12
157422,27
310933,27
7553,35
12877,18
12877,53
12877,80
39895,35
39895,27
102840,99
55616,27
29697,18
50037,14
50037,878
50037,27
94329,28
94329,53
94329,80
53502,27
53502,878
53502,28
202604,27
202604,99
202604,9648
289,18
289,10749
27374,27
27374,53
26815,18
26815,35
26815,10749
811,12
811,18
811,878
1366,18
244776,18
5769,12
5769,35
5769,36
5769,10749
277685,27
277685,53
103,80
103,18
11298,18
11298,27
646,12
646,28
646,53
93856,27
93856,53
9003,27
347126,18
10092,27
10092,53
10643,12
10643,27
10643,28
10643,878
46705,18
46705,10749
546,18
76487,53
76487,27
5722,35
5722,18
5722,53
39833,18
39833,28
39833,37
39833,10402
39833,10749
1781,99
18712,28
18712,18
18712,36
18712,10752
7944,99
7944,10402
171424,28
171424,12
171424,27
171424,53
361475,18
361475,10749
361475,10751
113947,18
113947,10749
113947,35
18570,99
83860,18
41469,35
41469,18
41469,10749
244772,18
50837,18
50837,53
248774,35
248774,10749
10183,18
159014,99
159014,10402
32456,18
32456,10749
49963,35
49963,18
49963,10749
13508,99
22597,35
22597,18
22597,10749
9707,35
9707,27
9707,53
9707,9648
9707,14
37532,18
26791,80
26791,18
26791,9648
26791,53
56666,18
56666,10769
56666,10749
8675,35
13132,18
13132,10749
47686,35
46989,18
192132,18
24424,80
24424,18
13198,35
13198,18
13198,14
13198,10749
244267,878
244267,18
21413,35
21413,18
21413,10749
123678,99
13362,99
39183,99
62402,18
201132,18
201132,12
201132,99
251471,99
112456,18
112456,28
20296,53
25983,9648
25983,27
66195,35
66195,53
66195,80
16155,35
16155,80
46727,10749
46727,18
46727,80
55180,35
55180,18
29015,28
29015,35
91122,35
91122,10749
18206,80
18206,18
18206,10749
18206,53
320146,18
320146,878
13856,18
13856,14
13856,878
43630,28
43630,35
43630,878
56491,18
56491,28
56491,53
99826,35
99826,18
186935,80
186935,18
357441,10751
357441,35
19344,18
19344,10749
242083,18
242083,35
18869,28
18869,80
18869,18
18869,53
26673,35
26673,10749
41830,18
37694,18
63287,18
34592,27
92635,27
92635,53
258755,10749
258755,18
96534,35
96534,18
96534,10749
21283,35
21283,10749
272724,37
84178,53
84178,27
101179,27
101179,53
101179,9648
52462,18
52462,53
269057,878
269057,18
269057,10402
287524,27
206213,35
206213,28
206213,878
206213,53
248402,18
29146,18
29146,10749
29146,878
207769,27
207769,53
271185,18
271185,9648
271185,53
29731,35
29731,10749
292539,99
654,80
654,18
91070,35
2009,18
323270,27
2652,18
2652,53
9813,18
9813,53
60421,18
157354,18
127867,35
127867,14
127867,53
3170,16
3170,18
3170,10751
14014,35
15708,18
15708,35
15708,10749
146882,18
215918,18
84200,35
84184,35
84184,18
84184,10749
45767,35
45767,18
45767,10751
45767,878
14823,80
14823,18
14823,53
367551,28
367551,35
367551,878
343409,53
343409,9648
60243,18
57294,35
57294,18
57294,53
11446,35
11446,18
47889,18
47889,10749
25461,18
25461,10749
905,18
905,53
905,10749
78705,18
78705,10769
25212,28
25212,18
25212,9648
25212,53
26899,18
146269,18
292483,35
14451,27
14451,35
10105,28
10105,12
10105,18
10105,36
10105,10752
211557,27
211557,878
838,35
838,18
40862,99
13158,16
13158,35
84332,35
84332,10749
84332,878
84332,18
74510,35
74510,99
74725,27
74725,53
74725,80
58428,27
58428,53
8416,18
36584,18
36584,53
13429,27
13429,18
13429,53
13429,80
9022,27
9022,9648
9022,53
22530,27
288,37
14275,99
2287,99
18734,18
206197,9648
206197,18
206197,53
26837,80
26837,18
26837,10402
7859,18
302579,18
51955,28
51955,35
51955,10749
51955,878
51955,53
376004,53
376004,80
376004,18
158752,27
158752,14
40658,99
40658,10769
296943,99
118612,9648
118612,53
138976,18
323967,18
323967,35
3080,35
3080,10402
3080,10749
2667,27
2667,9648
9459,36
9459,99
9459,10402
11598,35
26916,28
26916,12
26916,18
181940,53
181940,9648
125263,18
263503,80
263503,18
324322,10402
324322,99
375950,18
375950,35
278348,53
704,35
704,10402
70875,99
75986,18
75986,53
385636,35
385636,18
14438,18
211086,99
211086,18
23069,12
23069,10751
23069,10749
83,18
83,53
89857,35
30315,27
30315,878
14358,99
14358,10751
2056,18
2056,35
41144,18
35199,99
14271,99
16653,35
16653,18
16653,10751
16653,10749
14757,18
84401,99
23655,18
23655,10402
23655,10749
36825,35
36825,80
36825,10751
33430,18
33430,10749
12281,80
12281,18
125052,10749
125052,80
125052,18
96238,35
96238,10749
30246,80
30246,18
30246,53
7301,35
7301,18
7301,10749
172533,10749
172533,18
180383,99
346,28
346,18
84318,99
45145,35
45145,10749
13983,35
45649,35
45649,18
45649,14
45649,27
45649,9648
19844,18
19844,35
19844,10749
21801,18
43933,18
43933,53
43933,878
73511,18
73511,35
43653,35
139715,35
139715,27
45380,28
45380,35
30867,99
30867,10402
81220,18
253626,28
253626,18
253626,53
90369,18
90369,10749
117942,27
117942,35
322194,28
322194,53
322194,9648
98568,9648
98568,878
98568,53
119657,80
119657,18
380733,10749
380733,28
285743,10402
285743,27
362765,53
362765,35
362765,9648
379532,10751
253261,99
15239,878
15239,28
15239,35
15239,27
94072,18
4107,28
4107,12
4107,18
4107,36
15624,18
15624,10749
17287,27
17287,35
3062,10402
3062,35
3062,10749
15389,35
15389,18
464,10749
464,18
464,35
464,10402
308467,27
308467,18
8193,35
188166,80
188166,53
23827,27
23827,9648
1282,99
762,12
762,35
762,14
64499,18
1435,99
1435,18
47546,99
189711,27
189711,35
19204,27
9029,35
9029,10749
18045,27
18045,878
18045,53
11240,10749
11240,18
11240,35
43743,18
43743,9648
43743,53
157909,18
157909,53
10238,18
3059,18
15800,99
65203,18
65203,10402
65203,10749
764,27
103620,27
319069,36
319069,99
14278,99
25678,28
25678,12
25678,18
79161,99
371690,878
371690,10751
389,18
52032,16
52032,35
52032,18
3078,35
3078,10749
38810,18
21525,10402
21525,99
55123,35
55123,18
11980,14
11980,27
11980,53
11956,35
1550,35
1550,18
26518,18
8942,18
68412,18
2786,18
2786,53
87943,99
73981,99
91721,18
118452,18
47534,28
47534,12
47534,18
40914,28
40914,53
13282,28
13282,35
13282,878
250184,27
250184,18
250184,53
426067,27
324352,10749
324352,35
324352,18
318040,18
318040,10749
27420,27
80468,35
80468,27
80468,53
84188,18
84188,53
84188,80
2255,35
2255,18
2255,10749
50035,35
50035,18
50035,10749
14290,80
14290,18
29371,35
29371,18
29371,10749
44490,35
44490,18
32222,18
32222,35
32222,10749
378237,18
378237,28
378237,80
431,53
431,878
431,9648
76996,35
76996,10749
51942,18
51942,35
51942,16
1424,18
1424,9648
1424,53
60420,18
60420,10749
325123,27
142132,35
20520,18
20520,35
109729,53
109729,18
78307,18
12247,18
12247,53
29917,53
29917,9648
70687,878
70687,18
60463,10402
46252,18
24869,28
24869,14
77934,18
77934,10751
34697,80
34697,18
150211,27
150211,53
306667,10751
306667,18
274758,99
3060,18
3060,10749
3060,10752
40963,35
173224,10749
173224,35
173224,10402
18533,18
18533,28
18533,80
376010,37
139948,10769
139948,99
77332,10749
77332,18
70478,35
35073,12
35073,27
35073,878
9659,12
9659,28
9659,53
9659,878
10218,35
10218,10749
391,37
43595,35
54897,18
83588,18
53256,10749
53256,18
53256,35
40920,10402
40920,18
287815,99
54702,80
54702,27
54702,53
69270,27
5759,18
5759,35
5759,27
402515,27
126141,99
48035,18
14758,35
14758,18
14758,10749
13363,878
13363,18
37985,99
25786,18
25786,10751
36549,18
36549,9648
36549,878
36549,53
361398,10402
361398,35
361398,18
289180,53
289180,18
289180,878
288927,18
21334,18
21334,35
21334,10751
79120,18
79120,10749
27995,35
27995,10749
253290,99
344466,18
55420,18
55420,878
5822,28
5822,18
5822,10749
408429,18
39141,35
39141,18
39141,10749
5723,18
5723,10402
5723,10749
28666,18
30979,99
50497,53
50497,18
50497,27
354624,28
354624,18
13187,16
13187,10751
13187,35
13187,10770
335244,99
178862,99
331745,99
1779,99
1779,36
86812,878
86812,18
86812,9648
84355,18
84355,35
18632,35
40652,18
40652,10749
339408,18
266857,35
18925,18
299245,27
299245,53
985,18
985,14
985,27
985,878
34101,35
9821,35
9821,18
65448,28
65448,18
18841,35
18841,27
18841,878
272726,10751
175291,18
175291,35
175291,80
80215,99
13538,53
51130,80
51130,9648
51130,53
270554,53
270554,28
270554,18
270554,878
72086,80
72086,27
268917,99
268917,10402
64973,99
473,9648
473,18
473,53
90414,35
90414,10749
111794,10749
111794,35
360188,878
9372,99
9372,35
9372,18
85860,35
244534,35
244534,18
33468,27
33468,878
294086,18
139998,18
139998,35
74777,9648
74777,27
74777,53
16388,35
16388,18
16388,10749
159770,18
42109,18
42109,10749
47607,10749
47607,35
47607,18
193603,53
193603,27
84659,18
84659,35
84659,10751
322745,99
20981,27
20981,53
20981,14
174362,99
242095,53
242095,878
250902,99
158895,18
222250,35
18292,18
125537,35
125537,10749
326576,53
326576,18
326576,878
228550,27
13963,99
13963,10402
290391,53
290391,27
44770,18
44770,10749
69382,28
69382,37
40769,18
40769,35
220490,27
42151,18
42151,28
42151,35
2292,35
42497,18
42497,10749
33693,18
33693,35
14585,35
14585,18
185465,18
38780,28
38780,18
38780,80
38780,53
14022,35
366967,53
366967,80
366967,18
255266,35
255266,10749
17345,18
17345,10751
226458,53
226458,27
24055,18
24055,35
24055,10749
287625,18
44990,35
44990,10749
86304,878
86304,53
692,27
692,35
692,80
39851,18
13898,18
13898,10769
157185,27
36095,80
36095,27
36095,9648
36095,53
182291,18
286939,53
286939,27
286939,35
124606,18
14337,878
14337,18
14337,53
67238,10769
67238,53
9367,28
9367,80
9367,53
72766,35
72766,10749
231617,35
231617,18
231617,10749
231617,10770
25975,99
