movie_id,production_company_id
1640,19528
1640,25432
1640,25433
1640,25434
25520,247
25520,718
25520,744
25520,980
25520,1270
25520,4343
25520,6705
25520,8256
25520,65681
25520,65682
25520,65683
27342,41
13689,6292
67911,5
67911,2608
24664,12
24664,4319
329440,32300
329440,51860
329440,69579
47890,41
47890,78905
252512,258
252512,41077
55720,491
55720,1089
55720,1473
55720,28707
55720,28708
9613,806
9613,826
9613,8582
9613,16419
9613,17449
9613,22209
9613,46694
9613,46695
29076,915
29076,4258
29339,8213
29339,11351
29339,36615
68812,1872
68812,10254
14195,5358
14195,5359
14195,62072
73567,6633
73567,9015
73567,21817
73567,37833
41479,2147
41479,3870
15394,803
15394,804
15394,806
15394,2743
15394,8582
15394,54606
10071,497
10071,559
10071,3215
1989,539
1989,540
1989,694
1989,839
91076,888
91076,2152
91076,4248
91076,11955
91076,13367
12779,3287
12779,13419
12779,57736
11770,3477
11770,20543
12703,856
12703,21741
12703,23756
64559,1666
64559,3823
64559,5358
64559,8453
64559,9209
222649,3263
222649,6408
222649,8290
101173,288
101173,1260
101173,4564
101173,9987
101173,22310
101173,23558
101173,23559
101173,23560
101173,23561
101173,23563
101173,44091
25350,2982
25350,8769
25350,19951
25350,19952
10034,2651
10034,9195
20178,1030
20178,7357
5072,892
5072,1854
5072,2268
5072,2395
5072,2452
5072,8874
18191,3521
31007,769
31007,1645
31007,8083
31007,9118
31007,54860
11546,6194
184374,5153
184374,23133
184374,56358
268171,5621
268171,10630
268171,13235
268171,22868
268171,22869
268171,22870
78149,915
78149,1504
39037,2341
39037,26127
22805,1512
39055,5221
245846,9015
25186,2780
25186,7405
12245,2673
12245,2674
49787,3256
49787,7584
49787,10951
49787,22897
49787,22898
16358,738
16358,2188
16358,25918
16358,25919
7006,1063
7006,12026
66767,807
66767,11576
66767,53477
66767,64829
17622,806
17622,1063
17622,8582
17622,10843
17622,11662
17622,11663
17622,11664
17622,11665
17622,11666
17622,11667
17622,11668
17622,11669
283671,3980
283671,15196
283671,40642
18516,702
18516,1872
18516,5565
18516,17388
217708,68384
217708,68385
42057,3747
42057,7620
42057,7621
17577,3336
17577,3337
17577,3338
14608,3904
14608,3905
34417,5460
15067,685
15067,7036
15067,49971
15067,49972
78383,6644
78383,7035
43090,164
43090,806
43090,807
43090,1063
43090,2514
43090,2743
43090,11550
43090,21974
16614,14
16614,737
16614,10059
9700,35
10471,12
250066,7587
250066,44884
250066,60515
667,7576
208869,7353
86837,223
86837,224
86837,1972
10306,8411
106845,2982
106845,3608
106845,22705
11576,60
11576,8040
219,49
11827,4952
31174,871
31174,34237
244316,3217
244316,23596
244316,24012
37737,51955
62215,76
62215,118
62215,119
62215,321
62215,850
62215,3221
62215,5358
62215,6301
62215,7777
62215,8288
62215,8289
62215,11239
62215,14804
62215,17298
62215,17513
62215,27897
62215,38069
62215,38071
62215,38072
66125,7584
66125,7887
66125,7888
66125,46381
66125,53042
66125,56787
132316,1569
348,306
348,19747
30497,12
30497,1197
27586,1246
27586,2648
27586,4700
14811,60
14811,10154
14811,13219
660,7576
660,8411
68684,21125
40794,2441
9400,12
16162,33
16162,4319
10585,60
2359,308
238636,33
238636,729
238636,2481
238636,3172
238636,47354
10472,14
11282,12
6521,2108
6521,7293
14181,12
1621,4
1621,11142
9656,7405
16428,3287
16428,5673
10705,288
10705,798
10705,3102
8272,43
8272,2361
8272,10059
8272,23105
8272,67504
24621,711
9685,60
14425,23596
14624,3914
14624,3915
10179,3893
10179,8411
15568,1840
15568,87838
14057,3935
1808,181
1808,279
1808,506
1808,720
1808,1422
1808,3644
1808,53009
293670,7485
293670,11766
67675,306
67675,19328
67675,24245
27329,70
27329,8972
250349,3823
250349,4696
250349,5870
250349,31229
12454,635
12454,10100
39806,7274
39806,7275
39806,7276
15699,3102
8883,118
8883,204
8883,264
8883,758
8883,3221
8883,5358
8883,5975
8883,7306
8883,7307
8883,9111
8883,11011
8883,11238
8883,11672
8883,11673
8883,11674
8883,11675
8883,11676
8883,11677
8883,11678
8883,11679
8883,11680
8883,11681
8883,11682
8883,11683
8883,11685
17926,126
17926,763
17926,995
291081,163
291081,181
291081,2690
291081,9987
41248,83
41248,5358
41248,6586
41248,7248
41248,10609
41248,11435
41248,12400
41248,18367
25968,3887
25968,4372
25968,10843
25968,15231
25968,49152
9671,4
9671,15081
52010,9096
52010,79522
52010,79523
11588,14
11588,7405
11588,10828
11588,23628
43418,418
43418,4024
43418,7584
43418,25463
43418,25467
71157,2612
71157,5236
71157,7766
71157,7767
13483,308
13483,547
13483,2152
333355,1
333355,7899
327833,20613
327833,23423
327833,52254
327833,52255
327833,52256
1547,6194
25196,43
25196,3864
25196,9325
16323,306
175528,31835
8069,4
8069,1216
8069,1497
71805,2
71805,1003
71805,6181
9451,4
9451,746
9451,2570
16727,43
16727,6235
272693,4022
272693,5490
272693,42119
10696,306
10696,415
10696,441
10696,89627
10696,89628
150202,12026
19644,3660
29963,288
29963,866
29963,2452
29963,7584
29963,8724
29963,26716
29963,26717
26022,43
26022,2343
26022,4450
152747,6742
152747,7493
152747,14580
152747,14861
152747,14862
152747,22146
1116,225
1116,707
1116,744
1116,1898
1116,2274
1116,2452
1116,3012
1116,5267
1116,7680
1116,12695
1116,12696
1116,19929
1116,19930
1116,19931
1116,19932
1116,19933
185008,19146
11620,8411
14353,35
14353,2061
11818,58135
680,14
680,59
680,216
11176,1155
11176,24931
242582,2266
242582,24049
11217,43
11217,2773
11217,52949
15121,306
15121,6304
15121,6305
2619,9195
773,43
773,2570
773,12808
235,5
235,1153
235,90896
235,90897
170,284
170,10889
10734,4
10734,15298
28121,12
28121,11308
40807,491
40807,771
10885,508
10885,829
10885,2617
10885,10104
225565,14580
385736,2903
385736,26995
385736,37432
11971,3102
11971,8827
668,60
668,7576
668,10761
11596,12
14429,306
14429,81132
14429,81133
13751,35
13751,846
13751,879
13751,1708
13751,5227
9490,33
14536,1632
14536,2923
14536,2924
14536,11565
14536,12026
1359,35
1359,6455
1359,15231
9962,43
9962,29602
9962,29603
15049,7169
15049,88298
22821,2461
22821,11341
42819,1172
209263,43
37735,3287
37735,7291
59930,9195
10873,831
51588,2
51588,2201
23570,14
23570,65446
14629,43
8293,2370
8293,10932
291270,32542
44009,9349
44009,10100
1958,83
1958,147
1958,183
1958,310
1958,818
1958,819
13154,4234
13154,6194
26618,763
26618,23861
26618,40002
43923,10146
46138,288
46138,2395
46138,2452
46138,5729
46138,9987
46138,11752
46138,11963
45791,2731
45791,9349
45791,34338
45791,36201
45791,36204
45791,36205
45791,36206
26306,915
110683,1444
110683,6231
110683,8411
110683,78704
26963,4621
26963,23948
198277,1785
198277,10105
198277,11448
198277,14319
7870,2297
13072,136
153397,3324
153397,12574
153397,12575
30141,152
30141,1363
30141,2315
30141,11732
17044,181
17044,763
17044,12918
10288,35
10288,2743
10288,4251
44147,707
44147,2268
44147,5644
44147,5705
44147,6984
44147,12696
44147,23164
12192,126
12192,8411
12192,11728
13197,446
10913,76
10913,11672
10913,43271
251321,7543
251321,10046
251321,11517
149,528
149,882
149,3363
149,6999
149,9155
149,10919
149,10920
149,10921
10425,8056
10425,10254
256687,15354
256687,29152
256687,29153
220488,8250
1544,288
1544,315
1544,1972
1544,2650
1544,2651
1544,10146
1544,42272
1544,52728
1544,52729
374461,19456
374461,39644
374461,82598
302,83
302,104
302,147
302,148
302,149
302,150
182873,13161
21512,3970
21512,4255
21512,68152
389425,3495
389425,35625
403,80
403,2630
29461,711
29461,2923
33542,12
33542,2521
283708,311
283708,5358
283708,5725
283708,7981
283708,10611
283708,18367
283708,21972
283708,26590
283708,27123
283708,32668
283708,52590
283708,52591
283708,52592
283708,52593
283708,52594
283708,52595
283708,52596
9388,43
9388,3567
1691,35
1691,1633
1691,3287
24684,288
2610,1171
2610,1172
2610,1173
2610,9195
11308,41
11308,1980
11308,25580
11022,4
11022,35
11022,44
15365,5122
12569,14
24356,288
24356,763
2577,288
73873,8717
312113,44067
14165,1569
2011,58
2011,311
2011,312
2011,591
2011,744
2011,854
2011,860
2011,862
2011,11246
2011,18367
2011,23677
2011,62546
2011,84592
2011,84593
45650,2266
45650,6363
7735,5755
301365,2266
301365,20580
301365,50481
301365,67574
25941,2395
25941,2452
25941,5374
29064,4897
7326,43
7326,771
326284,17161
326284,23283
326284,56343
326284,56344
681,60
681,7576
681,10761
238,4
238,10211
535,4
19913,43
19913,4364
19913,6332
713,418
713,5186
713,7832
713,14089
77930,8850
77930,34981
10727,79
10727,497
10727,21838
10727,21839
10727,21840
253,60
253,7576
253,10761
17908,1088
17908,6194
8390,33
8390,694
8390,10163
8390,49123
57119,559
57119,11341
57119,14577
57119,71959
57119,71960
3291,846
3291,2030
3291,11509
3291,14175
3291,14315
3291,20451
3291,51850
398,58
398,213
398,214
398,11715
398,12200
398,54280
398,54281
8068,5
8068,11705
10803,8411
682,60
682,7576
682,10761
10117,1885
10117,1887
9392,3573
9392,7981
9392,45785
24977,3447
79316,306
79316,1302
79316,22213
2074,14
1696,35
1696,995
1696,1838
1696,45966
308639,14638
308639,15495
308639,58445
22314,4380
2662,33
2662,10370
12573,2092
12573,5870
12573,7295
12573,10146
12573,10163
44718,6715
44718,6716
44718,6717
11342,1950
241771,7295
241771,8840
241771,42321
241771,86115
241771,86116
34653,1473
34653,2394
34653,9351
11051,33
11051,5231
14578,14
14578,8014
9555,2948
9555,8724
9555,57623
9555,57624
15581,308
15581,7405
15581,8411
13006,7676
13006,15231
13006,75037
13006,75038
16651,3208
4251,1569
12400,58
39053,1645
14112,58
14112,278
14112,10565
12271,308
12271,1305
12271,21856
71859,288
71859,4748
226354,10283
226354,19404
226354,36988
226354,39281
33676,5337
33676,5338
37080,1092
37080,10892
25388,4377
25388,11985
11687,104
11687,7961
11687,16804
39210,70
39210,10146
39210,35461
39210,51850
31535,54684
44835,7507
44835,8869
44835,8870
44835,8871
44835,8872
44835,8873
44835,42325
44835,49731
192134,288
192134,8719
192134,11561
192134,19404
1956,1171
1956,32598
1956,32599
24985,15278
306745,215
306745,1205
306745,52053
47088,856
47088,1785
47088,3782
47088,36390
110402,27593
110402,69586
110402,69587
27004,4624
27004,22712
15013,1207
15013,3008
15013,7419
15013,7646
8374,1403
8374,11342
8374,20088
277519,6950
78381,70
164372,1038
294512,6575
294512,7571
8879,6194
8879,15298
13001,8411
13001,72565
9571,37
9571,6556
9571,10932
13649,3213
334527,50490
334527,50491
334527,50492
13919,2253
13919,2839
13919,2840
14576,18619
14576,55630
14576,55631
82505,5855
82505,7295
82505,7493
46738,313
46738,7272
46738,7273
38970,2441
38970,6246
38970,15139
38970,34529
41009,3870
41009,5267
41009,16486
7347,308
7347,2427
7347,2430
7347,2432
7347,10187
7347,47043
7347,47044
7347,47046
250546,12
250546,11565
250546,31375
250546,41624
650,441
16620,441
16620,15117
25113,33
11033,1138
11033,10317
34723,2
9430,5
8998,34
10514,33
10496,769
1591,740
1591,1704
1591,5755
1591,24212
76025,2395
76025,2452
76025,2514
76025,7217
76025,9349
76025,9987
4836,58
4836,5374
87499,1645
18923,1422
18923,11351
26665,4552
28089,4748
62255,668
62255,7316
62255,18083
5708,1915
5708,1916
5708,1917
5708,1918
5708,7289
218,41
218,1280
218,3952
218,4764
218,7745
338,46
338,201
338,1972
21641,288
21641,441
21641,2690
21641,5340
21641,11560
10925,469
10925,4763
10925,4764
2293,37
2293,11462
2293,16934
621,4
621,3978
792,41
792,469
1777,225
1777,8734
642,306
642,381
642,382
433,3166
16619,4
16619,316
1725,60
1725,8268
1725,90571
11977,41
11977,6194
16158,746
629,361
629,9168
10160,12
11452,870
11452,2188
12163,831
12163,856
12163,7503
12163,7504
32275,62
32275,614
13785,97
1103,494
1103,500
1103,502
1103,664
36739,5
36739,4319
14144,497
14144,559
10622,2521
13370,97
11191,3344
11191,8888
10215,4
10215,14
10215,763
10215,932
25066,4319
25066,11308
1523,43
1523,245
1523,284
1523,698
1523,2452
1523,6705
1523,20369
1523,20370
11361,4351
92591,97
92591,6352
92591,6667
92591,8116
92591,11510
57612,5313
57612,5314
12509,89312
12509,89425
15256,4
83686,5490
83686,12545
80304,2088
80304,4740
80304,6644
28053,11093
28053,16647
28053,61416
28053,61417
28053,61418
67913,2452
67913,3314
67913,3353
67913,5267
67913,6901
67913,7308
67913,7309
13991,8411
1443,70
8545,14
19556,3638
231576,215
231576,856
231576,9015
16172,10104
16172,20555
16172,62072
13403,12
13403,1422
15797,14175
15797,89388
347764,72861
13537,35
13537,44
13537,14652
20794,3840
31064,26927
31064,42932
576,4051
13990,11665
13990,25838
11583,60
11583,23126
18602,11842
27549,1113
27549,1432
59728,79538
59728,79539
32395,597
32395,2293
32395,3782
32395,4634
32395,6563
58882,37041
7547,1838
7547,2266
7547,21856
42222,306
9282,1838
9282,2226
9282,10828
38940,2982
38940,10828
38940,10829
35689,4135
97614,694
97614,762
97614,846
97614,1030
97614,12199
37206,1266
37206,10969
58626,1804
837,33
837,541
837,542
837,543
1555,732
244783,9015
16564,11301
16564,11931
16564,12045
16564,12046
16564,12047
168027,3120
168027,52324
3482,64
3482,7110
3482,11929
8982,308
8982,6018
8982,8211
455,43
455,1490
455,2406
455,2452
14351,2894
14351,2895
14351,2896
10664,3631
9277,33
9443,306
9443,6194
9443,7049
9443,7965
9443,8770
16186,35
7863,8
7863,8724
7863,11840
7863,41999
138697,10255
138697,11092
138697,14578
11901,33
11901,171
1548,60
1548,216
1548,247
1548,826
1548,2130
11889,14
11889,288
11889,763
33155,1010
5528,83
5528,793
5528,866
5528,1168
5528,8138
321,4096
4997,35
925,33
925,4319
27451,35
27451,21097
979,616
979,694
979,856
979,1157
979,4176
979,5358
979,19233
193722,6194
193722,11629
7913,2319
7913,2320
51995,6667
13173,14576
70670,235
70670,5746
70670,8246
70670,10947
84204,5267
84204,11571
84204,17748
84204,21597
84204,51929
25248,803
25248,15689
25248,64570
230266,2009
16633,2070
91586,34
91586,7263
215,35
215,1053
215,2061
215,23019
215,64651
333371,4
333371,11461
333371,78177
9012,4
9012,746
9012,6328
9012,90661
345911,8781
345911,13554
345911,76907
72571,4
72571,3172
72571,6302
72571,21223
242512,33
242512,1778
242512,2481
242512,2531
242512,3172
242512,3341
242512,22826
242512,47354
242512,88762
10072,12
10072,1531
211954,3631
211954,23770
211954,47231
211954,58399
82990,4
82990,3172
82990,6302
82990,21223
29912,306
11843,60
11843,10257
11843,10258
11843,15980
11284,12
504,28
173,3166
227348,3172
227348,6302
227348,21223
1955,5612
152532,13
152532,33
152532,10255
152532,19631
243940,1632
243940,3172
243940,55265
77,491
77,506
77,598
77,34446
157547,1224
157547,3172
157547,7295
157547,10339
157547,24510
2295,308
2295,16934
71,288
71,686
71,694
71,718
71,10163
71,10462
147773,43
147773,3263
147773,14319
24266,4293
16508,2
2895,1257
15660,4
59968,308
59968,1785
59968,12808
59968,19749
323677,12686
323677,50083
323677,50084
323677,78218
19848,12
256274,33
256274,923
256274,66930
235271,1632
235271,35327
284293,1422
284293,6831
284293,26590
284293,28361
24973,306
21610,33
21610,3986
21610,3987
10283,4
10283,17611
10283,62948
8346,3268
8346,4171
8346,12026
8346,22210
8346,95018
122081,8924
122081,14036
122081,14531
122081,14718
122081,15231
122081,17719
122081,26676
122081,78780
10987,14
1391,1101
1391,1102
1391,10932
747,33
747,443
747,694
747,9349
747,10163
747,10462
747,53047
747,53048
14745,4616
14745,8533
26748,97
26748,441
26748,11948
11357,7405
24913,4
24913,52760
24913,77507
13776,8411
14854,21468
14854,21469
14854,21470
50357,1038
50357,7405
50357,24923
13090,7374
13090,12807
13090,12808
192141,2266
192141,2877
192141,66930
16441,4950
16441,8411
29996,13479
351819,16313
22649,4
378200,1632
378200,72634
20455,2106
20455,5822
11042,186
11042,280
11042,806
11042,807
11042,4042
11042,5358
11042,9115
11042,9116
11042,18367
10786,441
10786,2070
12484,3287
12484,5752
12484,9365
12484,10202
17339,441
11959,41
11959,19029
9900,306
9900,2608
14662,43
335,4
335,218
335,11386
15745,2188
17431,3316
17431,3317
17431,3318
17431,12018
78394,29943
78394,54610
10217,8
10217,579
46332,729
46332,7453
46332,7454
46332,7455
46332,7456
46332,7457
13996,7653
13996,18524
1024,11
1024,14
1024,294
1024,2306
343795,10405
343795,68117
45658,7436
45658,7437
16148,97
16148,441
16148,20719
4553,7302
4553,7956
4553,9335
4553,9974
4553,52107
36351,8
36351,285
36351,8268
36351,14723
245916,27450
245916,27451
27585,7400
1415,1420
313922,1976
313922,49389
14474,3916
14474,14406
14474,37726
199933,67480
13685,18
13685,441
8744,14
8744,2533
8847,58
39269,71953
46838,2273
56930,6
41730,15460
41730,15461
298312,3172
298312,12236
11600,3097
11600,22884
71547,5991
57876,7377
77495,7302
77495,7956
77495,26476
13849,2268
13849,2452
13849,2690
13849,15282
14849,8411
12486,2679
244403,13238
244403,23031
244403,34846
292481,34306
340816,69292
78814,5225
78814,12799
297596,20658
297596,40541
299552,44241
299552,44242
11935,4377
11935,15980
113406,65147
447027,41671
290825,16301
290825,23700
290825,35043
361159,3546
361159,63993
31175,200
31175,6419
12498,14
77949,288
77949,5870
77949,8087
77949,8088
77949,9987
1690,1507
1690,1631
1690,1632
1690,1633
1690,3287
1690,17793
8435,163
8435,288
8435,1219
8435,1917
8435,7419
8435,89041
64720,10936
64720,21925
64720,21926
64720,21927
49365,54531
300706,39328
16337,4110
11577,8411
77987,9
77987,856
77987,2266
77987,17513
77987,19865
8981,698
8981,1178
8981,2452
8981,52723
8981,53874
8981,80272
10914,2649
50848,5358
50848,6586
50848,7694
50848,8350
166624,164
166624,21382
166624,41921
10822,860
10822,1422
10822,1512
10822,2207
9336,6194
9336,7965
5689,441
712,181
712,1382
712,10163
13342,33
13342,8794
10339,6194
10339,14373
1429,4319
1429,9195
9303,10308
9303,10355
641,2188
27686,306
65749,40451
6106,3952
252680,559
252680,3291
252680,6427
252680,10156
252680,80078
141,185
141,2214
141,3334
17139,938
17139,3259
12079,15231
12079,18811
12079,23909
39800,53303
4550,946
4550,1687
4550,1688
4550,1689
4550,1690
4550,1691
4550,1692
62116,13907
9991,13419
13807,5552
13807,5632
68818,4186
68818,6639
68818,7543
68818,7792
68818,9335
68818,9974
68818,11427
68818,40789
68818,53194
68818,53195
68818,53196
68818,53197
68818,53198
68818,53199
68818,53200
12093,118
12093,321
12093,17513
36419,2224
36419,6020
36419,12410
510,60
510,286
510,6194
362105,68467
10970,1296
375290,3522
375290,3942
375290,35063
17663,12296
270938,39075
116613,10393
116613,10896
116613,22789
11826,43
11826,4169
11826,6705
11826,11561
29920,11792
29920,14804
29920,17513
1088,654
26379,4502
34069,823
34069,5564
34069,23072
34069,26025
34069,26026
34069,26027
34069,26029
10947,3213
47452,718
47452,3324
47452,20777
3040,1038
3040,1039
3040,1040
3040,1272
11386,14
11386,181
11386,927
11386,1202
11386,8876
11386,12745
10246,2124
10246,10313
29426,2391
29426,3240
29426,6741
29426,6742
29426,23588
10331,638
10331,3139
10331,14121
10331,14122
153,70
703,60
27191,4
1365,35
1365,695
287424,1632
287424,3604
287424,12075
287424,52924
287424,52925
287424,68506
287424,74208
451,60
451,15547
165864,11391
987,13
241251,33
241251,1620
241251,3172
241251,44783
40494,5799
39781,6667
39781,6691
39781,10146
39781,10161
39781,23910
39781,23911
39781,23912
39781,23913
8337,33
8337,17823
8337,17824
5925,60
5925,219
8357,2453
146203,694
146203,5490
85350,307
85350,11510
512,288
512,289
512,290
512,291
13408,1632
10744,1420
10744,18621
11536,60
11536,516
9782,14
9782,307
9782,1615
18713,175
18713,9195
6537,856
6537,1182
6537,2674
6537,6778
6537,11649
6537,11650
6537,11651
6537,11652
184345,7625
184345,10427
1809,770
2370,33
9809,33
5,14
5,59
11013,4730
11013,4731
10132,5231
10132,8814
16448,58
16448,97
16448,8841
16448,8842
8141,2147
8141,2332
8141,14589
8141,35444
8141,35445
8141,35446
8141,35447
1546,58
1546,12260
48572,7784
48572,7785
48572,9081
14517,769
14517,6254
89708,10986
27551,4110
64678,500
64678,5387
64678,7499
309503,7503
309503,34380
309503,60171
14293,12026
15059,491
15059,506
15059,24827
103328,254
103328,5358
157847,9015
157847,10989
157847,14037
157847,20848
25719,718
25719,1270
25719,4413
25719,24356
25719,36978
48309,1212
27723,7055
27723,7056
242575,8685
242575,15877
242575,15878
242575,18715
44945,925
44945,10254
44945,65129
29122,5
29122,27
29122,16061
29122,16062
125123,718
125123,3324
125123,20777
111190,9
111190,2564
111190,5358
111190,7584
111190,10951
111190,11795
111190,15671
111190,21079
111190,22983
133575,689
133575,2832
133575,20873
133575,80578
54580,357
54580,850
54580,6279
54580,9974
54580,10050
54580,11737
54580,11955
54580,12009
54580,12010
54580,12011
54580,12012
52015,1360
52015,2341
52015,3768
34941,870
34941,2499
34941,52860
227975,8580
227975,11445
227975,48663
227975,93177
60422,8872
81390,4098
81390,4250
81390,21937
225235,19124
14902,441
121676,307
121676,738
121676,2514
22301,13866
257087,3172
46420,2729
46420,3427
46420,7584
46420,11840
114635,21523
158150,21041
158150,34710
251979,28024
874,441
874,571
10774,60
10774,8411
770,1553
770,8411
266102,5056
266102,9987
266102,21460
266102,32201
266102,75564
29715,441
29715,11971
25209,8411
37495,9349
37495,10485
37495,12180
37495,15308
34769,2514
34769,5486
34769,64753
35032,8411
5178,11672
8618,284
8618,288
8618,2452
3116,60
3116,1323
3116,1324
9427,181
9427,306
9427,8764
813,4
352978,3546
352978,7571
352978,69028
352978,69029
10634,12
9516,12
16288,1950
16288,14180
23330,6194
18900,441
18900,29364
27029,6194
26268,6194
573,33
310131,6531
310131,30666
310131,34456
310131,41641
310131,57430
310131,61011
310131,79434
310131,79435
310131,79436
40505,7405
40505,16718
11363,43
3033,35
3033,13495
3033,18880
25376,5517
25376,5623
25376,6458
25376,6639
25376,7680
25376,9335
25376,11408
25376,11427
25376,21915
22007,925
22007,10254
765,3102
765,47380
205321,1311
205321,6677
205321,22872
46146,1003
46146,5241
46146,56050
14256,2448
14256,11027
540,769
540,2313
540,3287
540,10039
370464,4616
20055,8411
224569,17048
39303,23818
39303,23819
142061,429
142061,2785
142061,4811
142061,9993
370662,8796
256740,7720
256740,20305
256740,20306
256740,20307
256740,23688
299145,21608
12535,306
12535,1296
1667,856
1667,5358
1667,7658
1667,8661
1667,66329
1667,66330
1667,66331
50839,6692
50839,14861
50839,14862
50839,46225
13973,43
13973,1836
13973,1962
13973,3272
13973,6332
13973,52896
244786,2266
244786,3172
244786,32157
598,345
598,346
598,856
598,10954
598,11444
598,11445
598,11446
11129,2920
75861,11046
75861,30271
75861,40366
75861,40367
13551,126
13551,5330
13551,19851
103663,76
103663,118
103663,119
103663,850
103663,851
103663,3221
103663,7446
103663,8555
103663,74636
850,8411
850,10757
12586,5294
12586,7075
12586,13818
12586,48752
12586,77798
11564,12616
301748,29646
301748,37765
108346,85721
8841,726
8841,15671
805,4
805,10324
11697,4
11697,10698
22051,3279
22051,3459
22051,7400
22051,9352
22051,9353
436,8
436,2291
436,7429
55347,6531
55347,7400
55347,10146
10070,2811
10070,7405
10070,48688
8469,33
8469,13298
8469,13300
658,60
658,7576
658,10761
125490,2514
125490,7320
125490,7799
1585,6
1585,11770
627,14
627,181
627,358
627,359
627,9349
23618,4319
41436,4
41436,3172
41436,21223
10162,43
10162,5358
10162,24356
1430,803
1430,11104
1430,26136
1430,26137
1430,26138
1430,26139
1430,26140
259943,20966
10014,12
10014,1531
11257,500
11257,11493
11257,11494
158015,33
158015,729
158015,2481
158015,3172
158015,18065
82507,2514
82507,3172
82507,7437
82507,7625
82507,23277
261,100
261,8411
1685,306
1685,12943
20737,2
10991,3034
10991,3035
10991,12288
10991,12653
10991,66289
10991,89163
10991,89164
10991,89165
10225,4
826,441
826,11356
34086,9195
34086,10282
5854,33
284,60
284,11241
10285,12
10285,17611
5780,33
292,2448
223485,7714
223485,9349
223485,14631
223485,41077
223485,58085
29463,6194
29463,8607
29463,16275
29463,57818
18065,3438
18065,3439
18065,3440
22013,60
821,60
821,526
53862,919
3089,60
3089,1316
3089,1317
132344,97
132344,11510
132344,19246
132344,20313
15582,3267
15158,33
15158,3046
15158,3146
7509,2146
7509,2147
7509,2148
7509,2149
10557,5996
10557,7151
10557,9349
23531,48357
28005,6235
28005,6236
40247,58
40247,1785
40247,46402
252,4
252,3434
24126,870
24126,4063
13982,41
13982,3581
16642,4
18892,559
18892,3058
18892,67035
549,53009
549,93380
549,93381
121986,258
121986,30666
121986,88533
868,563
868,564
868,565
868,566
10683,1422
10683,10565
17995,10958
246403,9081
246403,13241
246403,13642
246403,41077
670,398
670,399
35691,5568
49010,164
49010,6869
49010,7320
49010,17457
11229,2499
11229,3322
11229,30702
24469,288
24469,1049
24469,1420
24469,2452
82533,37812
50942,2230
50942,2231
50942,4056
84174,4740
84174,10290
34099,7601
34099,57346
79940,846
79940,4740
79940,21213
342,161
38033,26087
38033,26088
100975,21716
100975,39226
38541,4306
38541,11715
38541,13362
38541,34994
38541,46135
38541,46136
38541,46137
234212,4564
234212,7405
234212,7424
234212,7437
27404,60481
27404,73337
71866,3782
192210,11740
192210,41602
192210,80561
180296,1632
157058,2262
157058,3641
26039,8411
26039,8880
79587,18156
176077,4554
176077,34381
260947,21110
342502,60490
43213,72688
43213,72689
44594,8820
44594,8871
44594,9038
44594,9039
666,393
666,394
666,395
248,1044
325173,1872
325173,4322
325173,68373
325173,75142
351043,61428
43942,7367
43942,7368
43942,7369
43942,7370
10226,2926
10226,6896
66942,7584
356483,65834
10476,746
239,219
239,11982
10281,4
630,31892
3034,306
3034,1296
3034,1297
3034,1298
13025,3240
55306,1274
55306,75348
17264,60
16016,235
16016,3922
16016,13210
15875,4
43306,8411
11072,1296
11072,6194
9730,4
9730,93280
209274,125
209274,486
209274,850
209274,6476
209274,6477
209274,11240
209274,44171
209274,72682
209274,72683
26371,2370
26371,9210
14137,2870
14137,68353
14139,10086
14139,12955
14139,23501
14139,23502
8875,1204
8875,2248
8875,4305
8875,4307
872,8411
139038,1205
139038,1608
139038,7437
139038,10427
9591,306
9591,1274
9591,38944
10676,33
1687,306
1687,12943
24748,4
181330,40268
468,8
401,43
401,215
401,216
401,11728
401,11729
76,98
50538,13313
25636,4620
21074,289
21074,2054
21074,9349
84329,9118
84329,11341
84329,13466
84329,13467
84329,13468
84329,13469
20,49
20,77
157386,2575
157386,19194
157386,30133
157386,41077
13007,35
46849,1607
46849,5113
46849,38616
46849,38617
46849,38618
46849,38619
17334,3703
17334,6127
17334,13816
17334,13817
1698,161
20764,1785
45132,10059
45132,14406
45132,14407
254472,5754
254472,12142
332285,20068
332285,46241
332285,86523
49471,5
49471,4319
13569,2776
7512,306
7512,20992
356216,4098
356216,32475
356216,62102
11798,1917
11798,2452
11798,2690
11798,3519
146631,19181
146631,19182
43546,8411
61038,8573
78373,4714
78373,16517
17820,8411
74457,4097
74457,37580
74457,49793
283384,5486
283384,21882
283384,29098
283384,29099
19933,2499
19933,7339
756,2
433715,85248
9728,4
9728,7513
9731,4
9731,16779
309425,3308
309425,6427
309425,34233
309425,48509
43610,8411
360339,23513
360339,63628
360339,63629
360339,63630
297621,19850
16205,3160
16205,48420
887,28205
9517,694
6007,2009
364083,65589
8329,3631
347548,71899
347548,71900
347548,71901
322443,21817
657,60
657,7576
657,10761
28165,3052
11561,13954
270303,8714
270303,26995
270303,52739
11624,60
595,33
8810,2537
12207,3055
12207,6379
226,43
226,54
226,307
226,1422
226,11351
92182,6930
92182,25904
582,201
582,336
582,337
582,7333
72213,559
72213,3291
72213,10156
72213,41967
72213,63902
990,306
990,22820
55604,8411
9662,58
9662,7488
9662,7489
20862,14
20862,12269
80,97
80,98
80,11509
55,5084
55,11230
11023,43
11023,1143
11023,10163
11023,23912
33667,306
39013,10039
